Format Version,1.0,
Take Name,TrunkStability_DS_MOCAP_Raw_6,
Capture Frame Rate,1920.00,
Export Frame Rate,120.00,
Capture Start Time,09 Aug 2021 09:19:06 -0400,
Total Frames In Take,1947,
Total Exported Frames,31152,
Coordinate Space,Local,
Device Name,NIDAQ USB-6343 (BNC) 31369206,
Device Type,1,
Device Channel Count,10,
Mocap Rate,120.00,
Mocap Rate Multiple,16.00

MocapFrame, MocapTime, DeviceFrame,ESR,ESL,IntOblR,IntOblL,LatR,LatL,AbsR,AbsL,ExtOblR,ExtOblL
40,0.333333,651,0.009801,0.001588,0.018671,0.020314,0.015386,0.002574,-0.029292,0.027213,0.029184,0.041667
40,0.333333,652,0.009473,-0.000711,0.020971,0.020971,0.018671,-0.003339,-0.026664,0.022942,0.015386,0.046267
40,0.333333,653,0.005859,-0.012209,0.020642,0.022613,0.021628,0.001588,-0.024693,0.019328,0.009473,0.038382
40,0.333333,654,-0.004325,-0.007610,0.019000,0.023270,0.023928,0.000603,-0.025350,0.025899,-0.004982,0.043967
40,0.333333,655,-0.006624,-0.009253,0.018343,0.021956,0.022613,0.003888,-0.026993,0.028198,0.028198,0.043638
41,0.341667,656,-0.008596,-0.012538,0.017686,0.032140,0.014729,0.005859,-0.027650,0.028855,0.034769,0.059079
41,0.341667,657,-0.003996,-0.013195,0.016372,0.029512,0.022285,0.005859,-0.030278,0.028527,0.035097,0.061707
41,0.341667,658,-0.008267,-0.004325,0.013086,0.033454,0.018343,0.006516,-0.026007,0.025242,0.019657,0.051523
41,0.341667,659,-0.009910,-0.006953,0.011444,0.034769,0.018343,0.010130,-0.026993,0.028198,0.035426,0.032140
41,0.341667,660,-0.006296,-0.004982,0.018343,0.032469,0.018671,0.013086,-0.026993,0.028198,0.022285,0.048566
41,0.341667,661,-0.006296,-0.004325,0.025242,0.031155,0.015715,0.014401,-0.025678,0.030498,0.002245,0.045281
41,0.341667,662,0.001917,-0.005639,0.021956,0.030169,0.012101,0.011772,-0.023379,0.030498,0.027870,0.051851
41,0.341667,663,0.001588,-0.005967,0.021956,0.025570,0.009801,0.006845,-0.026993,0.027870,0.002245,0.044624
41,0.341667,664,0.005859,0.002902,0.011772,0.021628,0.009801,0.003231,-0.026335,0.028855,0.023928,0.042653
41,0.341667,665,0.007502,0.000931,0.018671,0.020971,0.007830,0.001588,-0.027321,0.030826,0.016700,0.032797
41,0.341667,666,0.001588,0.000274,0.016043,0.023599,0.004874,-0.005639,-0.028635,0.032797,0.011444,0.025899
41,0.341667,667,-0.001040,-0.002025,0.015386,0.021956,0.002574,-0.003996,-0.027978,0.030498,0.015058,0.019328
41,0.341667,668,0.002902,-0.012538,0.019000,0.019985,-0.000383,-0.004982,-0.030606,0.028198,0.013744,0.013086
41,0.341667,669,0.000603,-0.004653,0.018014,0.017357,-0.002682,-0.008596,-0.028635,0.028527,-0.007282,0.042653
41,0.341667,670,-0.001040,-0.003996,0.017357,0.014072,0.001917,-0.013195,-0.028635,0.030169,0.003231,-0.002682
41,0.341667,671,-0.007282,-0.005639,0.012758,0.013086,-0.006953,-0.010895,-0.030606,0.031155,0.001260,0.003560
42,0.350000,672,-0.012866,-0.010238,0.015058,0.009144,-0.005639,-0.022722,-0.030278,0.024256,0.016700,-0.000383
42,0.350000,673,-0.014180,-0.017794,0.013744,0.012101,-0.008924,-0.017466,-0.035862,0.026556,0.040353,0.003231
42,0.350000,674,-0.020094,-0.020422,0.011772,0.014072,-0.007282,-0.012209,-0.032906,0.028527,-0.000054,-0.012538
42,0.350000,675,-0.022393,-0.023379,0.009144,0.005859,0.002245,-0.012866,-0.033234,0.027213,0.010787,0.006845
42,0.350000,676,-0.023050,-0.024036,0.011444,0.010787,-0.007610,-0.015823,-0.024036,0.029512,0.015386,0.007502
42,0.350000,677,-0.022065,-0.026007,0.015386,0.007502,-0.006624,-0.015823,-0.033891,0.032140,0.032140,0.017029
42,0.350000,678,-0.014180,-0.025678,0.013086,0.007502,-0.008267,-0.016151,-0.033891,0.029512,0.016700,0.054808
42,0.350000,679,-0.013523,-0.025678,0.011772,0.014072,-0.013523,-0.016480,-0.035205,0.030826,0.022613,0.007502
42,0.350000,680,-0.010567,-0.020751,0.012758,0.007173,-0.017466,-0.010567,-0.035205,0.028855,0.030498,0.040682
42,0.350000,681,-0.010238,-0.014509,0.011772,0.013086,-0.015166,-0.022722,-0.028635,0.030169,0.038054,0.035097
42,0.350000,682,-0.008596,-0.016480,0.010458,0.013744,-0.013852,-0.020422,-0.039148,0.026884,0.049552,0.040353
42,0.350000,683,-0.011552,-0.017466,0.020314,0.012758,-0.012538,-0.020751,-0.038162,0.034112,0.041996,0.029184
42,0.350000,684,-0.010567,-0.018451,0.010130,0.008159,-0.007610,-0.018123,-0.038162,0.030826,0.036083,0.060393
42,0.350000,685,-0.010895,-0.025350,0.011772,0.008159,-0.009253,-0.006296,-0.038491,0.028198,0.037725,0.058750
42,0.350000,686,-0.008267,-0.027650,0.011772,0.011115,-0.005310,-0.020751,-0.038819,0.028855,0.040353,0.055465
42,0.350000,687,-0.006624,-0.031592,0.010787,0.010787,0.001917,-0.008596,-0.038162,0.029184,0.046267,0.045281
43,0.358333,688,-0.006296,-0.026335,0.009801,0.014072,-0.006624,-0.010895,-0.034220,0.027870,0.040353,0.063349
43,0.358333,689,-0.007610,-0.019108,0.007173,0.015058,-0.011224,-0.009910,-0.039805,0.026884,0.035754,0.067292
43,0.358333,690,-0.005639,-0.017794,0.008816,0.015058,-0.002025,-0.012538,-0.040133,0.025570,0.041339,0.058093
43,0.358333,691,-0.012209,-0.012538,0.008487,0.017357,-0.003339,-0.014180,-0.041447,0.026556,0.046924,0.058093
43,0.358333,692,-0.005967,-0.012209,0.010130,0.018671,-0.003668,-0.013195,-0.038491,0.024256,0.029841,0.060721
43,0.358333,693,-0.002354,-0.007610,0.015386,0.019985,-0.006296,-0.019108,-0.041119,0.020971,0.044624,0.058093
43,0.358333,694,-0.001368,-0.008924,0.014072,0.027870,-0.020751,-0.026335,-0.041447,0.017029,0.033454,0.046267
43,0.358333,695,0.002902,-0.005967,0.019000,0.019657,-0.013195,-0.038491,-0.037505,0.013086,0.029841,0.044296
43,0.358333,696,0.012101,-0.000383,0.017357,0.021299,-0.015166,-0.047361,-0.042433,0.017686,0.016372,0.028855
43,0.358333,697,0.008816,0.002574,0.005531,0.023599,-0.018123,-0.047361,-0.042433,0.013744,0.031483,0.022285
43,0.358333,698,0.004217,-0.001697,0.020971,0.015058,-0.015494,-0.046703,-0.042761,0.013086,0.010787,0.020971
43,0.358333,699,-0.001040,-0.007610,0.016700,0.027870,-0.011881,-0.055245,-0.041119,0.008159,0.012429,0.008816
43,0.358333,700,0.000603,-0.008596,0.018671,0.025242,-0.017466,-0.049332,-0.038819,0.007502,0.007502,0.006845
43,0.358333,701,0.005859,-0.017794,0.020314,0.026884,-0.011881,-0.047361,-0.039476,0.005859,0.002902,0.003231
43,0.358333,702,0.008487,-0.000383,0.015715,0.030826,-0.007610,-0.041119,-0.036191,0.015386,-0.015494,0.004217
43,0.358333,703,0.007830,-0.002354,0.022285,0.029184,0.002245,-0.036519,-0.032906,0.013744,0.002245,0.009801
44,0.366667,704,0.009801,0.002902,0.025242,0.030826,-0.001697,-0.030606,-0.035534,0.012101,-0.009910,-0.007610
44,0.366667,705,-0.000054,0.009473,0.026884,0.033783,0.001588,-0.034548,-0.040462,0.009144,-0.000054,-0.009581
44,0.366667,706,0.018343,0.005531,0.033126,0.032797,0.003888,-0.031263,-0.033891,0.000931,-0.005639,-0.009910
44,0.366667,707,0.015386,0.015386,0.035426,0.026556,0.009473,-0.027321,-0.034548,0.006845,-0.013523,-0.008596
44,0.366667,708,0.015058,0.008487,0.029841,0.039696,0.017357,-0.021079,-0.032249,0.004874,-0.003011,-0.003011
44,0.366667,709,0.013744,0.001260,0.029841,0.038382,0.014072,-0.015494,-0.032249,0.003231,-0.001697,-0.009253
44,0.366667,710,0.007173,-0.003339,0.029512,0.037068,0.020314,-0.003668,-0.041447,-0.000383,-0.007610,-0.004653
44,0.366667,711,0.016372,-0.001368,0.037068,0.033783,0.021956,0.001260,-0.037505,-0.004653,-0.018451,0.001917
44,0.366667,712,0.023270,0.004217,0.036083,0.036740,0.022942,0.007173,-0.039805,-0.012538,0.002902,0.001260
44,0.366667,713,0.034112,0.013086,0.035097,0.040682,0.024585,0.013415,-0.045389,-0.020422,0.011444,0.000274
44,0.366667,714,0.029184,0.018343,0.034112,0.044296,0.029841,0.009144,-0.046046,-0.026007,0.010787,0.007502
44,0.366667,715,0.033454,0.025899,0.034440,0.046595,0.030826,0.015386,-0.047361,-0.028635,0.000274,0.005859
44,0.366667,716,0.031483,0.018014,0.035426,0.046924,0.033783,0.015386,-0.049660,-0.035205,0.000603,0.015058
44,0.366667,717,0.030169,0.025899,0.035754,0.048895,0.037397,0.017029,-0.048018,-0.036519,0.003888,0.009144
44,0.366667,718,0.030498,0.025242,0.038711,0.050537,0.032797,0.021628,-0.044732,-0.036191,0.012101,0.015058
44,0.366667,719,0.028855,0.024585,0.037725,0.050537,0.041667,0.028855,-0.046046,-0.031920,0.011444,0.024256
45,0.375000,720,0.030169,0.024256,0.037725,0.049223,0.038711,0.032469,-0.043090,-0.035534,-0.002025,0.012758
45,0.375000,721,0.027541,0.010787,0.037397,0.047252,0.039368,0.031155,-0.044732,-0.032249,-0.004982,0.021628
45,0.375000,722,0.022285,0.016372,0.038382,0.046267,0.039696,0.032469,-0.042104,-0.027650,0.004874,0.014729
45,0.375000,723,0.019657,0.012101,0.038711,0.048238,0.042653,0.032140,-0.036191,-0.025678,0.009801,0.015058
45,0.375000,724,0.020642,0.007502,0.039039,0.045610,0.041010,0.030169,-0.028635,-0.021079,0.015715,0.020314
45,0.375000,725,0.008816,0.002574,0.036740,0.041667,0.042653,0.028527,-0.036848,-0.009910,0.013744,0.024913
45,0.375000,726,0.012758,-0.003668,0.033126,0.039368,0.043638,0.027870,-0.030278,-0.015494,-0.000711,0.044624
45,0.375000,727,0.008487,-0.009581,0.040353,0.039368,0.041010,0.032469,-0.030935,-0.010895,-0.002025,-0.002354
45,0.375000,728,0.005859,-0.012209,0.039696,0.039039,0.036411,0.036740,-0.027978,-0.010567,0.003231,0.012758
45,0.375000,729,0.007502,-0.012209,0.039696,0.038711,0.036411,0.023599,-0.017466,-0.009910,0.011444,0.000603
45,0.375000,730,0.007502,-0.014837,0.038382,0.038054,0.036411,0.024585,-0.026664,-0.008924,0.012101,0.001260
45,0.375000,731,0.004545,-0.013195,0.041010,0.037068,0.045281,0.027213,-0.021408,-0.001368,-0.028635,0.022942
45,0.375000,732,0.000274,-0.021736,0.037397,0.032140,0.054151,0.033126,-0.019108,0.006516,-0.014509,-0.015823
45,0.375000,733,-0.001697,-0.030935,0.037725,0.031812,0.042981,0.045938,-0.017137,0.013415,-0.012538,-0.007939
45,0.375000,734,-0.003339,-0.033563,0.036411,0.029841,0.044953,0.037725,-0.016480,0.024585,0.010458,-0.000711
45,0.375000,735,-0.000054,-0.035205,0.032797,0.034112,0.041996,0.039368,-0.015494,0.022942,0.028855,-0.008267
46,0.383333,736,-0.003011,-0.026664,0.032469,0.027213,0.042324,0.040353,-0.012866,0.029841,-0.000054,-0.001368
46,0.383333,737,-0.004325,-0.025021,0.027213,0.023270,0.046924,0.039696,-0.009581,0.036083,-0.001040,-0.003339
46,0.383333,738,-0.002354,-0.022393,0.028527,0.025570,0.039696,0.040025,-0.009253,0.040353,0.000274,-0.005967
46,0.383333,739,0.003231,-0.019437,0.025570,0.022613,0.036411,0.042324,-0.007939,0.039696,-0.007610,-0.012866
46,0.383333,740,-0.001040,-0.017794,0.023928,0.021299,0.036411,0.040682,-0.007610,0.050537,0.000931,0.004217
46,0.383333,741,0.000931,-0.014180,0.021628,0.018671,0.036411,0.043967,-0.009253,0.049552,0.010130,0.026884
46,0.383333,742,0.001588,-0.005967,0.019985,0.024256,0.036411,0.049552,-0.008596,0.054480,0.009473,0.011115
46,0.383333,743,0.002574,-0.004653,0.020314,0.019000,0.034769,0.052837,-0.006624,0.056779,0.018343,0.014401
46,0.383333,744,0.007173,-0.003668,0.017686,0.018671,0.028855,0.054808,-0.003996,0.058750,0.000603,0.012429
46,0.383333,745,-0.008924,-0.013852,0.025570,0.018343,0.025242,0.051194,-0.008267,0.063678,0.009473,0.001917
46,0.383333,746,-0.010567,-0.018780,0.014729,0.018671,0.023599,0.046267,-0.005967,0.062692,0.025570,0.041010
46,0.383333,747,-0.011552,-0.021736,0.015715,0.015715,0.018671,0.033126,-0.004653,0.066963,0.023270,0.026556
46,0.383333,748,-0.014180,-0.022393,0.014401,0.013744,0.015715,0.039696,-0.004325,0.069263,0.029184,0.032797
46,0.383333,749,-0.015494,-0.014180,0.011772,0.014072,0.012101,0.031483,-0.001697,0.072876,0.023599,0.048566
46,0.383333,750,-0.012538,-0.014509,-0.001697,0.011772,0.004217,0.027541,-0.004653,0.072548,0.036411,0.046595
46,0.383333,751,-0.010238,-0.013523,0.007830,0.005202,0.003888,0.020314,-0.000383,0.069591,0.046267,0.064664
47,0.391667,752,-0.011224,-0.008596,0.009473,0.007502,0.002245,0.009801,-0.002025,0.070248,0.043638,0.050866
47,0.391667,753,-0.002354,-0.007939,0.007502,0.003560,-0.004982,0.019985,0.001588,0.063349,0.033454,0.054808
47,0.391667,754,-0.012866,-0.015823,0.008159,0.001917,-0.006296,0.013744,-0.004325,0.071562,0.031483,0.068277
47,0.391667,755,-0.020094,-0.013523,0.006845,-0.007610,-0.007282,0.012429,-0.002354,0.071234,0.038382,0.078461
47,0.391667,756,-0.022722,-0.017137,0.007830,0.007830,-0.005967,0.009144,-0.005310,0.068934,0.038054,0.057765
47,0.391667,757,-0.022722,-0.021736,0.007830,0.005859,-0.010895,0.004545,-0.006296,0.064335,0.040353,0.052180
47,0.391667,758,-0.027321,-0.023050,0.006845,0.010787,-0.015166,0.009144,-0.010895,0.067620,0.043638,0.045610
47,0.391667,759,-0.021079,-0.021408,-0.003996,0.011444,-0.017794,0.009801,-0.012538,0.064006,0.051851,0.053494
47,0.391667,760,-0.022065,-0.023379,0.011772,0.012429,-0.019108,0.004545,-0.012209,0.064006,0.034112,0.036083
47,0.391667,761,-0.023050,-0.026007,0.007173,0.010458,-0.023050,-0.001368,-0.012209,0.059736,0.031155,0.041667
47,0.391667,762,-0.023379,-0.028964,0.008816,0.016700,-0.017794,-0.011881,-0.012866,0.057765,0.028527,0.030826
47,0.391667,763,-0.018451,-0.025021,0.009801,0.019657,-0.015494,-0.007282,-0.012866,0.058750,0.021628,0.039039
47,0.391667,764,-0.023707,-0.023379,0.009144,0.019985,-0.009253,-0.010238,-0.015494,0.058750,0.019000,0.034440
47,0.391667,765,-0.021736,-0.020094,0.009473,0.019328,-0.015494,-0.013852,-0.016808,0.058422,0.028198,-0.000711
47,0.391667,766,-0.019437,-0.014837,0.009144,0.018343,-0.022722,-0.016808,-0.021079,0.053822,0.025899,0.030826
47,0.391667,767,-0.016480,-0.011881,0.008816,0.019000,-0.016480,-0.025350,-0.020094,0.050209,0.022285,0.023270
48,0.400000,768,-0.014837,-0.010567,0.008487,0.019985,-0.015823,-0.019437,-0.022393,0.056122,0.014729,0.024585
48,0.400000,769,-0.012209,-0.015166,0.010458,0.014729,-0.010895,-0.023379,-0.022065,0.046595,-0.003339,0.023270
48,0.400000,770,-0.006296,-0.012209,0.010458,0.012758,-0.009253,-0.025021,-0.024036,0.043967,0.021628,0.021299
48,0.400000,771,-0.007610,-0.011224,0.011115,0.018671,-0.015166,-0.024036,-0.025350,0.042324,0.021299,0.023270
48,0.400000,772,-0.006953,-0.011552,0.009473,0.016372,-0.006624,-0.019437,-0.031263,0.041996,0.019657,0.024256
48,0.400000,773,-0.010238,-0.011224,0.010130,0.017686,-0.006624,-0.024364,-0.028635,0.048566,0.028855,0.029512
48,0.400000,774,-0.002354,-0.009581,0.006516,0.016700,-0.005639,-0.021736,-0.027321,0.038382,0.028855,0.034769
48,0.400000,775,-0.005639,-0.011224,0.014401,0.018343,0.001260,-0.016480,-0.028635,0.038711,0.019657,0.021628
48,0.400000,776,-0.009253,-0.011552,0.011444,0.020971,0.002245,-0.017137,-0.027650,0.037725,0.034769,0.039696
48,0.400000,777,-0.006624,-0.014180,0.012758,0.018014,-0.000054,-0.018123,-0.024036,0.034112,0.042981,0.045281
48,0.400000,778,-0.004325,-0.016480,0.012429,0.016700,-0.006624,-0.015823,-0.031592,0.029841,0.031812,0.048895
48,0.400000,779,-0.003011,-0.003996,0.007502,0.016372,-0.006624,-0.013852,-0.030278,0.029184,0.030498,0.079447
48,0.400000,780,-0.002025,-0.005310,0.014729,0.018343,-0.003996,-0.015166,-0.030278,0.029512,0.032797,0.042653
48,0.400000,781,-0.004982,-0.001697,0.011444,0.016372,-0.007939,-0.008924,-0.034877,0.030169,0.041010,0.058750
48,0.400000,782,-0.003011,0.000274,0.008487,0.020642,-0.007282,-0.016808,-0.036191,0.034440,0.049223,0.065321
48,0.400000,783,0.001588,-0.009253,0.009144,0.018014,-0.006624,-0.019108,-0.037505,0.023270,0.051851,0.063349
49,0.408333,784,0.000603,-0.000383,0.010458,0.018671,-0.005639,-0.021736,-0.036191,0.027541,0.042981,0.075833
49,0.408333,785,0.000274,-0.001368,0.009144,0.016372,0.006516,-0.022722,-0.035862,0.024585,0.039039,0.065321
49,0.408333,786,0.002902,-0.001040,0.014401,0.018343,-0.000711,-0.022393,-0.035534,0.023928,0.041339,0.073205
49,0.408333,787,-0.000054,-0.000054,0.014401,0.017686,0.000931,-0.024364,-0.038491,0.028527,0.055465,0.083717
49,0.408333,788,0.003560,-0.003011,0.015386,0.019985,-0.000054,-0.022722,-0.037177,0.019328,0.074519,0.072548
49,0.408333,789,0.003560,-0.002025,0.012101,0.028855,0.000603,-0.023707,-0.038491,0.018343,0.026227,0.059736
49,0.408333,790,0.001917,-0.003339,0.014401,0.016372,-0.003011,-0.023379,-0.036519,0.018343,0.062692,0.059736
49,0.408333,791,0.002902,-0.011881,0.014072,0.022942,-0.003339,-0.023379,-0.039476,0.014401,0.043638,0.055465
49,0.408333,792,0.002574,-0.010238,0.015058,0.019328,-0.001040,-0.024036,-0.034877,0.007173,0.023928,0.047909
49,0.408333,793,0.000931,-0.012866,0.020642,0.019985,-0.001040,-0.019437,-0.038162,0.017686,0.023599,0.020971
49,0.408333,794,0.004545,-0.009910,0.010458,0.028855,0.000603,-0.020751,-0.038162,0.013744,0.017029,0.046267
49,0.408333,795,0.006188,-0.006624,0.013086,0.022613,0.001917,-0.025021,-0.038162,0.014072,0.005202,0.019985
49,0.408333,796,0.006516,-0.001697,0.012101,0.026227,0.003888,-0.015166,-0.049003,0.015715,0.003888,0.018014
49,0.408333,797,0.005531,0.008159,0.014072,0.025242,0.006188,-0.015166,-0.032906,0.018014,0.002574,0.019657
49,0.408333,798,0.011115,-0.000711,0.023599,0.024256,0.007173,-0.011881,-0.037177,0.015058,0.008816,0.002245
49,0.408333,799,0.011772,0.003231,0.013744,0.019000,0.016700,-0.008596,-0.039805,0.009473,0.008159,0.010458
50,0.416667,800,0.009801,0.000931,0.016372,0.021628,0.009144,-0.018780,-0.040133,0.008159,0.002574,0.000603
50,0.416667,801,0.016043,0.001260,0.015715,0.024585,0.008487,-0.007610,-0.038162,0.009144,-0.022393,-0.017137
50,0.416667,802,0.008159,0.001917,0.016372,0.022285,0.014072,-0.009910,-0.040462,0.011115,-0.027978,-0.006953
50,0.416667,803,0.010787,-0.002682,0.014729,0.030826,0.010458,-0.003339,-0.037505,0.007502,0.004545,0.002574
50,0.416667,804,0.007830,-0.002354,0.015058,0.020642,0.013415,0.001917,-0.038491,0.012429,0.006845,-0.001368
50,0.416667,805,0.006188,-0.007282,0.016372,0.024256,0.009801,-0.001697,-0.034548,0.009801,0.010130,-0.003668
50,0.416667,806,0.010130,-0.013195,0.017029,0.024256,0.006188,-0.001368,-0.032249,0.007502,-0.006624,-0.013523
50,0.416667,807,-0.001040,-0.021408,0.025899,0.022942,0.005859,-0.008267,-0.039148,0.008487,0.013086,-0.023707
50,0.416667,808,-0.001697,-0.022722,0.026884,0.014072,0.008159,-0.012209,-0.037505,0.010458,0.000274,0.005531
50,0.416667,809,-0.005639,-0.028635,0.025899,0.022285,0.000931,-0.011552,-0.036848,0.011444,0.010787,0.011115
50,0.416667,810,-0.007939,-0.030606,0.029841,0.019328,0.007830,-0.009581,-0.035205,0.012101,0.009473,0.019000
50,0.416667,811,-0.013523,-0.018451,0.027541,0.021956,0.003888,-0.015166,-0.037177,0.013415,0.027870,0.013086
50,0.416667,812,-0.009253,-0.016151,0.022942,0.020314,0.002902,-0.015823,-0.036848,0.013415,0.015386,0.024256
50,0.416667,813,-0.014509,-0.013852,0.026227,0.019657,0.002574,-0.016808,-0.038491,0.011772,0.019657,0.022942
50,0.416667,814,-0.014180,-0.010567,0.027541,0.018343,0.004217,-0.010895,-0.040133,0.011772,0.020642,0.037725
50,0.416667,815,-0.013523,-0.011552,0.030826,0.021299,0.000603,-0.017794,-0.037505,0.010458,0.021299,0.037068
51,0.425000,816,-0.013195,-0.012538,0.028527,0.023270,-0.000054,-0.011552,-0.039805,0.011772,0.030826,0.032140
51,0.425000,817,-0.010238,-0.004653,0.026556,0.023928,-0.001697,-0.011224,-0.036848,0.012101,0.025899,0.035097
51,0.425000,818,-0.010567,-0.009581,0.023599,0.025242,-0.000054,-0.013852,-0.036191,0.010458,0.035097,0.046267
51,0.425000,819,-0.014509,-0.007939,0.023928,0.025242,-0.004653,-0.006953,-0.038819,0.013415,0.024256,0.048566
51,0.425000,820,-0.026993,-0.008924,0.022942,0.026884,-0.002025,-0.006953,-0.042104,0.012101,0.027213,0.041667
51,0.425000,821,-0.009253,-0.006296,0.022942,0.027213,0.000274,-0.006296,-0.033891,0.011444,0.028198,0.022285
51,0.425000,822,-0.008267,-0.005639,0.024913,0.030498,0.001917,-0.008596,-0.036519,0.015386,0.026556,0.010787
51,0.425000,823,0.000931,0.000274,0.022285,0.022613,0.006188,-0.010895,-0.034548,0.013744,0.028527,0.036411
51,0.425000,824,0.009144,0.004217,0.021956,0.026884,0.001917,-0.001040,-0.035534,0.017686,0.016700,0.035426
51,0.425000,825,0.019985,0.000931,0.022942,0.026884,0.006516,-0.007610,-0.033891,0.017686,0.011444,0.025570
51,0.425000,826,0.016043,-0.006953,0.019328,0.028198,0.005531,-0.004982,-0.033563,0.014729,0.030498,0.020642
51,0.425000,827,0.012429,-0.003339,0.012758,0.027213,0.007830,-0.003668,-0.031263,0.016043,-0.000711,0.034440
51,0.425000,828,0.009801,-0.007282,0.020314,0.028855,0.005859,-0.002682,-0.031592,0.016372,0.003560,0.003888
51,0.425000,829,0.007830,-0.006624,0.018671,0.027870,0.004874,0.001260,-0.037834,0.017029,0.001588,0.011444
51,0.425000,830,0.018343,-0.005310,0.018343,0.023928,0.003888,-0.002025,-0.031592,0.008487,-0.014509,-0.003996
51,0.425000,831,0.011115,-0.009581,0.016372,0.024256,0.003560,-0.006953,-0.036191,0.012101,0.000274,-0.005639
52,0.433333,832,0.007830,-0.002025,0.017029,0.025570,0.005531,-0.005967,-0.034877,0.015058,-0.013852,-0.010238
52,0.433333,833,0.005531,-0.005967,0.017029,0.026227,0.001588,-0.009253,-0.032906,0.015058,-0.003668,-0.004982
52,0.433333,834,0.010130,-0.008267,0.017029,0.021299,0.010130,-0.008924,-0.033563,0.015058,-0.003011,-0.006296
52,0.433333,835,0.001260,-0.004982,0.013415,0.024256,0.009473,-0.007939,-0.033891,0.022942,-0.001368,-0.002354
52,0.433333,836,0.005531,-0.004653,0.016372,0.024256,0.014072,-0.007939,-0.032249,0.015058,0.007830,0.002574
52,0.433333,837,0.004874,-0.002025,0.019328,0.022285,0.014401,-0.005639,-0.033234,0.018671,0.001917,-0.006296
52,0.433333,838,0.006188,-0.003996,0.018014,0.020971,0.019657,-0.005639,-0.028635,0.017029,0.012429,-0.003011
52,0.433333,839,0.006188,-0.005310,0.017029,0.024913,0.015715,-0.005310,-0.022722,0.019328,0.017357,0.004217
52,0.433333,840,-0.001368,-0.004653,0.016043,0.027541,0.019328,-0.003996,-0.033563,0.028198,0.030498,0.030498
52,0.433333,841,0.003231,-0.005310,0.014072,0.028855,0.019657,-0.002354,-0.028307,0.018014,0.023928,0.058422
52,0.433333,842,-0.004325,-0.009253,0.020971,0.028527,0.018014,0.000931,-0.032577,0.018343,0.027870,0.029841
52,0.433333,843,-0.004982,-0.001368,0.011772,0.027870,0.016043,0.004874,-0.032906,0.020642,0.027213,0.026556
52,0.433333,844,-0.005639,0.000603,0.022285,0.026227,0.016043,0.004874,-0.025021,0.019328,0.032797,0.030498
52,0.433333,845,0.005531,0.002574,0.022942,0.027870,0.016372,0.007830,-0.033891,0.019657,0.053165,0.036740
52,0.433333,846,0.012429,0.006845,0.027213,0.026556,0.017686,0.008816,-0.030935,0.020642,0.006845,0.074519
52,0.433333,847,0.014729,0.010130,0.019657,0.024256,0.021299,0.006516,-0.030606,0.019328,0.023599,0.029841
53,0.441667,848,0.015715,0.007830,0.021299,0.026556,0.008159,0.013744,-0.029949,0.019000,0.025570,0.036083
53,0.441667,849,0.017357,0.005531,0.022942,0.030826,0.006516,0.010130,-0.027978,0.012101,0.031483,0.050209
53,0.441667,850,0.005202,0.009473,0.018671,0.031812,0.004874,0.008816,-0.031263,0.023928,0.020642,0.052837
53,0.441667,851,0.005531,0.002245,0.020314,0.020642,0.004217,0.009144,-0.031592,0.023270,0.036083,0.060393
53,0.441667,852,0.005202,-0.000383,0.013415,0.027541,0.010787,0.011444,-0.028635,0.020314,0.032140,0.042324
53,0.441667,853,0.007502,-0.005967,0.013415,0.028855,0.006845,0.016372,-0.033563,0.019328,0.024913,0.043967
53,0.441667,854,0.004874,-0.013852,0.016372,0.026227,0.006516,0.013415,-0.030935,0.018343,0.033454,0.047581
53,0.441667,855,-0.000711,-0.021408,0.014401,0.026227,0.007173,0.015058,-0.032249,0.020971,0.058422,0.032140
53,0.441667,856,0.000603,-0.024364,0.014729,0.024585,0.012429,0.009473,-0.028635,0.021956,0.034112,0.063021
53,0.441667,857,-0.003011,-0.026993,0.018014,0.027213,0.015715,0.002574,-0.029292,0.023270,0.017357,0.036083
53,0.441667,858,-0.003668,-0.026993,0.019328,0.020971,0.010787,0.004545,-0.040462,0.024256,0.020971,0.028855
53,0.441667,859,-0.010238,-0.021079,0.020971,0.017357,0.010787,0.001917,-0.030278,0.022285,0.020971,0.016043
53,0.441667,860,-0.014509,-0.030935,0.021956,0.017029,0.013415,0.000931,-0.031592,0.020314,0.041010,0.012429
53,0.441667,861,-0.014509,-0.025350,0.022613,0.013415,0.010787,-0.000383,-0.028635,0.023599,0.008487,0.026556
53,0.441667,862,-0.012866,-0.018451,0.022613,0.014729,0.014729,-0.008924,-0.026664,0.024585,0.007830,0.007830
53,0.441667,863,-0.009581,-0.016808,0.025242,0.009473,0.012758,0.002902,-0.024693,0.024256,0.001917,0.007502
54,0.450000,864,-0.012866,-0.009253,0.022942,0.011444,0.011772,-0.003339,-0.026335,0.026227,-0.010238,0.002902
54,0.450000,865,-0.006953,-0.018123,0.010458,0.015058,0.009801,-0.003339,-0.029292,0.024585,0.015386,-0.011224
54,0.450000,866,-0.002354,-0.022393,0.019985,0.016700,0.013415,-0.005639,-0.029949,0.020314,0.008159,-0.002682
54,0.450000,867,-0.003668,-0.017794,0.019000,0.014401,0.008159,-0.001368,-0.031592,0.019000,0.009801,-0.018123
54,0.450000,868,0.000931,-0.013195,0.021956,0.012101,0.004545,-0.002682,-0.031263,0.020314,0.003560,-0.002682
